4,11.154749155044556

5,10.739575147628784

6,10.883759021759033

7,10.687128067016602

8,6.018113136291504

9,5.807543992996216

10,5.817071914672852

11,6.015472173690796

12,5.834562063217163

13,5.81354284286499

14,5.991485118865967

15,5.806442975997925

16,4.140069007873535

17,4.321737051010132

18,4.1023850440979

19,4.13647198677063

20,4.152261018753052

21,4.134881019592285

22,4.316375017166138

23,4.147969007492065

24,4.1204938888549805

25,4.14296293258667

26,4.341652870178223

27,4.169021129608154

28,4.136765003204346

29,4.140299081802368

30,4.306787014007568

31,4.123326063156128

32,3.5285401344299316

33,3.5414490699768066

34,3.530275821685791

35,3.7029612064361572

36,3.5324079990386963

37,3.536870002746582

38,3.541325807571411

39,3.5236499309539795

40,3.714587926864624

41,3.5054609775543213

42,3.529762029647827

43,3.5223841667175293

44,3.544222116470337

45,3.682502031326294

46,3.5432658195495605

47,3.5336248874664307

48,3.5164968967437744

49,3.533381938934326

50,3.6953370571136475

51,3.580151081085205

52,3.554356813430786

53,3.5199410915374756

54,3.5236499309539795

55,3.690458059310913

56,3.5085761547088623

57,3.5197699069976807

58,3.514577865600586

59,3.520909070968628

60,3.7392680644989014

61,3.5271198749542236

62,3.51953387260437

63,3.5204238891601562

64,3.4636130332946777

65,3.590080976486206

66,3.4729650020599365

67,3.423114061355591

68,3.4372611045837402

69,3.5079119205474854

70,3.4328598976135254

71,3.635606050491333

72,3.495581865310669

73,3.4412450790405273

74,3.4706039428710938

75,3.4166228771209717

76,3.6013388633728027

77,3.4677388668060303

78,3.4421310424804688

79,3.4492180347442627

80,3.4671578407287598

81,3.617464065551758

82,3.4304940700531006

83,3.4726431369781494

84,3.4344899654388428

85,3.440793037414551

86,3.6501739025115967

87,3.457034111022949

88,3.448575973510742

89,3.4778690338134766

90,3.4485061168670654

91,3.609858989715576

92,3.4602150917053223

93,3.4484310150146484

94,3.449932813644409

95,3.469776153564453

96,3.4704461097717285

97,3.6314330101013184

98,3.4538209438323975

99,3.425039052963257

100,3.4681921005249023

101,3.450395107269287

102,3.615307092666626

103,3.4910380840301514

104,3.4518120288848877

105,3.487826108932495

106,3.4551851749420166

107,3.6038029193878174

108,3.437436103820801

109,3.432600975036621

110,3.4285690784454346

111,3.4572649002075195

112,3.673356056213379

113,3.4437990188598633

114,3.4488580226898193

115,3.4378490447998047

116,3.4427340030670166

117,3.6147310733795166

118,3.462615966796875

119,3.452331066131592

120,3.491387128829956

121,3.454437017440796

122,3.482145071029663

123,3.5721678733825684

124,3.452108144760132

125,3.4317309856414795

126,3.445253849029541

127,3.4335360527038574

128,3.749332904815674

129,3.6003458499908447

130,3.5618910789489746

131,3.5946309566497803

132,3.5818369388580322

133,3.733765125274658

134,3.5904669761657715

135,3.553956985473633

136,3.5845370292663574

137,3.573918104171753

138,3.7370851039886475

139,3.5856311321258545

140,3.584428071975708

141,3.6096038818359375

142,3.856894016265869

143,3.795210123062134

144,3.5929808616638184

145,3.583108901977539

146,3.637014865875244

147,3.6426889896392822

148,3.7446389198303223

149,3.6030521392822266

150,3.5881118774414062

151,3.62819504737854

152,3.6438868045806885

153,3.8212430477142334

154,3.6521501541137695

155,3.6165831089019775

156,3.5835728645324707

157,3.5924057960510254

158,3.7017199993133545

159,3.5923540592193604

160,3.615186929702759

161,3.5707101821899414

162,3.686918020248413

163,3.695424795150757

164,3.5851550102233887

165,3.6085469722747803

166,3.585447072982788

167,3.693448066711426

168,3.6305389404296875

169,3.6008880138397217

170,3.632375955581665

171,3.580254077911377

172,3.7448830604553223

173,3.5807831287384033

174,3.589512825012207

175,3.5812771320343018

176,3.6167359352111816

177,3.757028818130493

178,3.6008858680725098

179,3.5905351638793945

180,3.5962929725646973

181,3.5868899822235107

182,3.7332420349121094

183,3.590151071548462

184,3.589555025100708

185,3.577393054962158

186,3.5806260108947754

187,3.7486398220062256

188,3.572955846786499

189,3.5826480388641357

190,3.5794060230255127

191,3.5825560092926025

192,3.75586199760437

193,3.5720601081848145

194,3.5964930057525635

195,3.613107919692993

196,3.618824005126953

197,3.75528621673584

198,3.6279029846191406

199,3.5692617893218994

200,3.5891568660736084

201,3.6145341396331787

202,3.7530481815338135

203,3.6026811599731445

204,3.638672113418579

205,3.578950881958008

206,3.5849170684814453
